tax_id	GeneID	GO_ID	Evidence	Qualifier	GO_termPubMed	Category
39947	3131461	GO:0009536	IC	-	plastid	12520024	Component
39947	3131462	GO:0005524	RCA	-	ATP binding	-	Function
39947	3131462	GO:0006754	RCA	-	ATP biosynthetic process	-	Process
39947	3131462	GO:0009536	IC	-	plastid	12520024	Component
39947	3131462	GO:0009536	ISS	-	plastid	2770692	Component
39947	3131462	GO:0016469	RCA	-	proton-transporting two-sector ATPase complex	-	Component
39947	3131463	GO:0009536	IC	-	plastid	12520024	Component
39947	3131463	GO:0009536	ISS	-	plastid	2770692	Component
39947	3131463	GO:0009573	RCA	-	chloroplast ribulose bisphosphate carboxylase complex	-	Component
39947	3131463	GO:0015977	RCA	-	carbon fixation	-	Process
39947	3131463	GO:0016984	RCA	-	ribulose-bisphosphate carboxylase activity	-	Function
39947	3131467	GO:0009522	RCA	-	photosystem I	-	Component
39947	3131467	GO:0009536	IC	-	plastid	12520024	Component
39947	3131467	GO:0009536	ISS	-	plastid	2770692	Component
39947	3131467	GO:0015979	RCA	-	photosynthesis	-	Process
39947	3131467	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	3131468	GO:0009536	IC	-	plastid	12520024	Component
39947	3131470	GO:0003674	RCA	-	molecular_function	-	Function
39947	3131470	GO:0009536	IC	-	plastid	12520024	Component
39947	3131470	GO:0009536	ISS	-	plastid	2770692	Component
39947	3131470	GO:0016020	RCA	-	membrane	-	Component
39947	3131470	GO:0016021	RCA	-	integral component of membrane	-	Component
39947	3131470	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	3131471	GO:0009536	IC	-	plastid	12520024	Component
39947	3131471	GO:0009536	ISS	-	plastid	2770692	Component
39947	3131471	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	3131472	GO:0009536	IC	-	plastid	12520024	Component
39947	3131472	GO:0009536	ISS	-	plastid	2770692	Component
39947	3131472	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	3131474	GO:0009536	IC	-	plastid	12520024	Component
39947	3131475	GO:0009536	IC	-	plastid	12520024	Component
39947	3131475	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	3131486	GO:0009536	IC	-	plastid	12520024	Component
39947	3131487	GO:0009536	IC	-	plastid	12520024	Component
39947	3131487	GO:0016020	RCA	-	membrane	-	Component
39947	3131487	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	3131488	GO:0009536	IC	-	plastid	12520024	Component
39947	3131489	GO:0009536	IC	-	plastid	12520024	Component
39947	3131499	GO:0005739	IC	-	mitochondrion	12520024	Component
39947	3131499	GO:0005763	IC	-	mitochondrial small ribosomal subunit	-	Component
39947	4323837	GO:0003723	RCA	-	RNA binding	-	Function
39947	4323837	GO:0003743	RCA	-	translation initiation factor activity	-	Function
39947	4323837	GO:0005737	RCA	-	cytoplasm	-	Component
39947	4323837	GO:0006413	RCA	-	translational initiation	-	Process
39947	4323839	GO:0009536	RCA	-	plastid	-	Component
39947	4323840	GO:0009536	RCA	-	plastid	-	Component
39947	4323845	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4323861	GO:0009536	RCA	-	plastid	-	Component
39947	4323865	GO:0016020	RCA	-	membrane	-	Component
39947	4323868	GO:0016020	RCA	-	membrane	-	Component
39947	4323884	GO:0009536	RCA	-	plastid	-	Component
39947	4323899	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4323905	GO:0016020	RCA	-	membrane	-	Component
39947	4323917	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4323921	GO:0004497	RCA	-	monooxygenase activity	-	Function
39947	4323921	GO:0022900	RCA	-	electron transport chain	-	Process
39947	4323927	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4323928	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4323930	GO:0009536	RCA	-	plastid	-	Component
39947	4323938	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4323942	GO:0009536	RCA	-	plastid	-	Component
39947	4323946	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4323946	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4323951	GO:0009536	RCA	-	plastid	-	Component
39947	4323994	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324001	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324003	GO:0016020	RCA	-	membrane	-	Component
39947	4324011	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4324013	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324019	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4324026	GO:0009536	RCA	-	plastid	-	Component
39947	4324032	GO:0009536	RCA	-	plastid	-	Component
39947	4324032	GO:0016020	RCA	-	membrane	-	Component
39947	4324040	GO:0009536	RCA	-	plastid	-	Component
39947	4324045	GO:0016020	RCA	-	membrane	-	Component
39947	4324049	GO:0009536	RCA	-	plastid	-	Component
39947	4324059	GO:0009536	RCA	-	plastid	-	Component
39947	4324060	GO:0009536	RCA	-	plastid	-	Component
39947	4324065	GO:0005634	IC	-	nucleus	16896230	Component
39947	4324065	GO:0006355	IC	-	regulation of transcription, DNA-templated	16896230	Process
39947	4324065	GO:0009536	IC	-	plastid	-	Component
39947	4324065	GO:0140110	IC	-	transcription regulator activity	16896230	Function
39947	4324085	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324088	GO:0009536	RCA	-	plastid	-	Component
39947	4324089	GO:0009536	RCA	-	plastid	-	Component
39947	4324118	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4324137	GO:0004252	RCA	-	serine-type endopeptidase activity	-	Function
39947	4324137	GO:0006508	RCA	-	proteolysis	-	Process
39947	4324137	GO:0008233	RCA	-	peptidase activity	-	Function
39947	4324137	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324140	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324144	GO:0016020	RCA	-	membrane	-	Component
39947	4324146	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4324146	GO:0009536	RCA	-	plastid	-	Component
39947	4324151	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4324158	GO:0003677	RCA	-	DNA binding	-	Function
39947	4324158	GO:0003700	RCA	-	DNA-binding transcription factor activity	-	Function
39947	4324158	GO:0005634	RCA	-	nucleus	-	Component
39947	4324158	GO:0006355	RCA	-	regulation of transcription, DNA-templated	-	Process
39947	4324163	GO:0016020	RCA	-	membrane	-	Component
39947	4324165	GO:0008152	RCA	-	metabolic process	-	Process
39947	4324165	GO:0016758	RCA	-	hexosyltransferase activity	-	Function
39947	4324166	GO:0008152	RCA	-	metabolic process	-	Process
39947	4324166	GO:0016758	RCA	-	hexosyltransferase activity	-	Function
39947	4324167	GO:0008152	RCA	-	metabolic process	-	Process
39947	4324167	GO:0016758	RCA	-	hexosyltransferase activity	-	Function
39947	4324173	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324175	GO:0009536	RCA	-	plastid	-	Component
39947	4324180	GO:0009536	RCA	-	plastid	-	Component
39947	4324183	GO:0003677	RCA	-	DNA binding	-	Function
39947	4324190	GO:0016020	RCA	-	membrane	-	Component
39947	4324213	GO:0016020	RCA	-	membrane	-	Component
39947	4324220	GO:0016020	RCA	-	membrane	-	Component
39947	4324221	GO:0009536	RCA	-	plastid	-	Component
39947	4324222	GO:0009536	RCA	-	plastid	-	Component
39947	4324242	GO:0009536	RCA	-	plastid	-	Component
39947	4324250	GO:0016020	RCA	-	membrane	-	Component
39947	4324256	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324260	GO:0016020	RCA	-	membrane	-	Component
39947	4324260	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324261	GO:0009536	RCA	-	plastid	-	Component
39947	4324264	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324268	GO:0016020	RCA	-	membrane	-	Component
39947	4324269	GO:0016020	RCA	-	membrane	-	Component
39947	4324282	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4324289	GO:0004674	RCA	-	protein serine/threonine kinase activity	-	Function
39947	4324289	GO:0005524	RCA	-	ATP binding	-	Function
39947	4324289	GO:0006468	RCA	-	protein phosphorylation	-	Process
39947	4324305	GO:0016020	RCA	-	membrane	-	Component
39947	4324309	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4324310	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4324315	GO:0009536	RCA	-	plastid	-	Component
39947	4324318	GO:0009536	RCA	-	plastid	-	Component
39947	4324320	GO:0009055	RCA	-	electron transfer activity	-	Function
39947	4324320	GO:0009536	RCA	-	plastid	-	Component
39947	4324320	GO:0022900	RCA	-	electron transport chain	-	Process
39947	4324321	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324323	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4324327	GO:0005634	IC	-	nucleus	16896230	Component
39947	4324327	GO:0006355	IC	-	regulation of transcription, DNA-templated	16896230	Process
39947	4324327	GO:0140110	IC	-	transcription regulator activity	16896230	Function
39947	4324330	GO:0009536	RCA	-	plastid	-	Component
39947	4324344	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324348	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4324348	GO:0016020	RCA	-	membrane	-	Component
39947	4324351	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324361	GO:0016020	RCA	-	membrane	-	Component
39947	4324368	GO:0016020	RCA	-	membrane	-	Component
39947	4324370	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4324376	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4324382	GO:0009536	RCA	-	plastid	-	Component
39947	4324388	GO:0009536	RCA	-	plastid	-	Component
39947	4324399	GO:0016020	RCA	-	membrane	-	Component
39947	4324401	GO:0009536	RCA	-	plastid	-	Component
39947	4324404	GO:0005524	RCA	-	ATP binding	-	Function
39947	4324415	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324427	GO:0009536	RCA	-	plastid	-	Component
39947	4324435	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324444	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4324453	GO:0009536	RCA	-	plastid	-	Component
39947	4324455	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4324463	GO:0009536	RCA	-	plastid	-	Component
39947	4324473	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4324475	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4324475	GO:0016020	RCA	-	membrane	-	Component
39947	4324481	GO:0003677	RCA	-	DNA binding	-	Function
39947	4324481	GO:0006334	RCA	-	nucleosome assembly	-	Process
39947	4324481	GO:0051276	RCA	-	chromosome organization	-	Process
39947	4324486	GO:0016020	RCA	-	membrane	-	Component
39947	4324486	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324490	GO:0016020	RCA	-	membrane	-	Component
39947	4324501	GO:0003677	RCA	-	DNA binding	-	Function
39947	4324501	GO:0004674	RCA	-	protein serine/threonine kinase activity	-	Function
39947	4324501	GO:0005524	RCA	-	ATP binding	-	Function
39947	4324501	GO:0006306	RCA	-	DNA methylation	-	Process
39947	4324501	GO:0006468	RCA	-	protein phosphorylation	-	Process
39947	4324504	GO:0003677	RCA	-	DNA binding	-	Function
39947	4324504	GO:0006334	RCA	-	nucleosome assembly	-	Process
39947	4324504	GO:0051276	RCA	-	chromosome organization	-	Process
39947	4324505	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4324512	GO:0003677	RCA	-	DNA binding	-	Function
39947	4324512	GO:0006334	RCA	-	nucleosome assembly	-	Process
39947	4324512	GO:0051276	RCA	-	chromosome organization	-	Process
39947	4324516	GO:0016020	RCA	-	membrane	-	Component
39947	4324520	GO:0016020	RCA	-	membrane	-	Component
39947	4324533	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4324538	GO:0009536	RCA	-	plastid	-	Component
39947	4324549	GO:0016020	RCA	-	membrane	-	Component
39947	4324549	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324550	GO:0016020	RCA	-	membrane	-	Component
39947	4324550	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324550	GO:1902600	RCA	-	proton transmembrane transport	-	Process
39947	4324555	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324556	GO:0004601	RCA	-	peroxidase activity	-	Function
39947	4324556	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324570	GO:0003824	RCA	-	catalytic activity	-	Function
39947	4324573	GO:0016020	RCA	-	membrane	-	Component
39947	4324587	GO:0009536	RCA	-	plastid	-	Component
39947	4324587	GO:0016020	RCA	-	membrane	-	Component
39947	4324589	GO:0009536	RCA	-	plastid	-	Component
39947	4324592	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324599	GO:0009536	RCA	-	plastid	-	Component
39947	4324603	GO:0022900	RCA	-	electron transport chain	-	Process
39947	4324620	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4324622	GO:0016020	RCA	-	membrane	-	Component
39947	4324638	GO:0016020	RCA	-	membrane	-	Component
39947	4324640	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324646	GO:0009536	RCA	-	plastid	-	Component
39947	4324648	GO:0016020	RCA	-	membrane	-	Component
39947	4324654	GO:0009536	RCA	-	plastid	-	Component
39947	4324675	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324682	GO:0009536	RCA	-	plastid	-	Component
39947	4324683	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324699	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324705	GO:0009536	RCA	-	plastid	-	Component
39947	4324714	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4324717	GO:0009536	RCA	-	plastid	-	Component
39947	4324718	GO:0009536	RCA	-	plastid	-	Component
39947	4324720	GO:0009536	RCA	-	plastid	-	Component
39947	4324720	GO:0016020	RCA	-	membrane	-	Component
39947	4324728	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324730	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324732	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324734	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4324736	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324744	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4324749	GO:0016020	RCA	-	membrane	-	Component
39947	4324750	GO:0009536	RCA	-	plastid	-	Component
39947	4324758	GO:0016020	RCA	-	membrane	-	Component
39947	4324759	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4324760	GO:0003674	RCA	-	molecular_function	-	Function
39947	4324760	GO:0005634	RCA	-	nucleus	-	Component
39947	4324772	GO:0009536	RCA	-	plastid	-	Component
39947	4324777	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324784	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4324791	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4324793	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4324798	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4324801	GO:0009536	RCA	-	plastid	-	Component
39947	4324803	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324809	GO:0016020	RCA	-	membrane	-	Component
39947	4324813	GO:0005215	RCA	-	transporter activity	-	Function
39947	4324813	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4324813	GO:0006810	RCA	-	transport	-	Process
39947	4324813	GO:0009536	RCA	-	plastid	-	Component
39947	4324813	GO:0016020	RCA	-	membrane	-	Component
39947	4324826	GO:0016020	RCA	-	membrane	-	Component
39947	4324827	GO:0009536	RCA	-	plastid	-	Component
39947	4324836	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324848	GO:0016020	RCA	-	membrane	-	Component
39947	4324848	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324856	GO:0000160	RCA	-	phosphorelay signal transduction system	-	Process
39947	4324856	GO:0003677	RCA	-	DNA binding	-	Function
39947	4324856	GO:0005525	RCA	-	GTP binding	-	Function
39947	4324856	GO:0006355	RCA	-	regulation of transcription, DNA-templated	-	Process
39947	4324856	GO:0007264	RCA	-	small GTPase mediated signal transduction	-	Process
39947	4324857	GO:0009536	RCA	-	plastid	-	Component
39947	4324858	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324860	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324866	GO:0009536	RCA	-	plastid	-	Component
39947	4324871	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4324880	GO:0005746	RCA	-	mitochondrial respirasome	-	Component
39947	4324880	GO:0009055	RCA	-	electron transfer activity	-	Function
39947	4324880	GO:0022900	RCA	-	electron transport chain	-	Process
39947	4324885	GO:0016020	RCA	-	membrane	-	Component
39947	4324885	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324889	GO:0009536	RCA	-	plastid	-	Component
39947	4324890	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4324891	GO:0009536	RCA	-	plastid	-	Component
39947	4324898	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4324899	GO:0009536	RCA	-	plastid	-	Component
39947	4324906	GO:0009536	RCA	-	plastid	-	Component
39947	4324914	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324916	GO:0004650	RCA	-	polygalacturonase activity	-	Function
39947	4324916	GO:0005975	RCA	-	carbohydrate metabolic process	-	Process
39947	4324916	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324921	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324926	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4324931	GO:0016020	RCA	-	membrane	-	Component
39947	4324936	GO:0009536	RCA	-	plastid	-	Component
39947	4324941	GO:0009536	RCA	-	plastid	-	Component
39947	4324944	GO:0016020	RCA	-	membrane	-	Component
39947	4324947	GO:0016020	RCA	-	membrane	-	Component
39947	4324952	GO:0003676	RCA	-	nucleic acid binding	-	Function
39947	4324954	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4324960	GO:0016020	RCA	-	membrane	-	Component
39947	4324960	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324962	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324963	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324964	GO:0009536	RCA	-	plastid	-	Component
39947	4324964	GO:0016020	RCA	-	membrane	-	Component
39947	4324967	GO:0009536	RCA	-	plastid	-	Component
39947	4324968	GO:0016020	RCA	-	membrane	-	Component
39947	4324972	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4324975	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4324982	GO:0004197	RCA	-	cysteine-type endopeptidase activity	-	Function
39947	4324982	GO:0006508	RCA	-	proteolysis	-	Process
39947	4324982	GO:0008234	RCA	-	cysteine-type peptidase activity	-	Function
39947	4324982	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4324997	GO:0016020	RCA	-	membrane	-	Component
39947	4324998	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4325010	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4325014	GO:0016020	RCA	-	membrane	-	Component
39947	4325015	GO:0016020	RCA	-	membrane	-	Component
39947	4325021	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4325027	GO:0004332	RCA	-	fructose-bisphosphate aldolase activity	-	Function
39947	4325027	GO:0006096	RCA	-	glycolytic process	-	Process
39947	4325028	GO:0016020	RCA	-	membrane	-	Component
39947	4325030	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4325034	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4325037	GO:0009536	RCA	-	plastid	-	Component
39947	4325039	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4325041	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4325051	GO:0016020	RCA	-	membrane	-	Component
39947	4325052	GO:0003677	RCA	-	DNA binding	-	Function
39947	4325052	GO:0003887	IDA	-	DNA-directed DNA polymerase activity	9491803	Function
39947	4325052	GO:0003887	ISS	-	DNA-directed DNA polymerase activity	9491803	Function
39947	4325052	GO:0003887	RCA	-	DNA-directed DNA polymerase activity	-	Function
39947	4325052	GO:0003896	IDA	-	DNA primase activity	9491803	Function
39947	4325052	GO:0005634	IDA	-	nucleus	9491803	Component
