group_id	tax_id	entrez_id
128594	7227	3772166
128594	7227	3772336
128594	7227	3772104
128594	7227	3772271
128594	7227	3772575
128594	7227	3772276
128594	7227	3772496
128594	7227	3772083
128594	7227	3772264
128594	7227	3771809
128594	7227	3772081
128594	7227	3772265
128594	7227	326273
128594	6239	184117
128594	6239	175026
128594	6239	185332
128594	6239	175029
128594	6239	175033
128594	6239	191679
128594	6239	179266
128594	6239	180072
128594	6239	191675
128594	6239	179262
128594	6239	191670
128594	6239	179340
128594	6239	186670
128594	6239	186326
128594	6239	186251
128594	6239	178049
128596	9606	8338
128596	9913	513666
128596	10090	319176
128596	10116	499675
128596	6239	179339
128596	6239	172860
128596	6239	175025
128596	6239	175028
128596	6239	191678
128596	6239	191676
128596	6239	259800
128596	6239	180073
128596	6239	175034
128596	6239	191669
128596	6239	177521
128596	6239	179265
128596	6239	178048
128596	6239	178056
128596	6239	186671
128596	6239	179261
128596	6239	184112
128596	4530	4333939
128597	9606	7769
128597	10090	56707
128597	10116	170849
128597	7227	41530
128598	9606	347517
128601	9606	57119
128601	10090	209351
128601	10116	685153
128604	9606	1670
128606	9606	6387
128606	9913	613811
128606	10090	20315
128606	10116	24772
128607	9606	613209
128610	9606	93233
128610	9913	617306
128610	10090	211535
128610	10116	308594
128613	9606	116443
128613	9913	100295209
128613	10090	242443
128613	10116	191573
128615	9606	728118
128615	9606	729262
128615	9913	617539
128615	10090	328250
128615	10116	306798
128618	9606	100507055
128618	10090	381667
128618	10116	100363238
128621	9606	417
128621	9913	407145
128621	10090	11870
128621	10116	308873
128623	9606	8529
128623	9913	507016
128623	9913	509506
128623	9913	100295883
128623	10090	72054
128623	10116	290623
128623	7955	100037390
128624	9606	3665
128624	9913	100125591
128624	10090	54123
128624	10116	293624
128624	7955	393650
128626	10090	241593
128627	10090	545662
128627	10116	502976
128628	10090	619294
128628	10116	100362173
128630	9606	634
128630	10090	26365
128630	10090	26367
128630	10116	81613
128632	9606	51755
128632	9913	511513
128632	10090	69131
128632	10116	192350
128636	10090	381091
128636	10116	24981
128637	10090	22003
128637	10116	24851
128637	7955	393908
128640	9606	388333
128642	9606	2797
128642	9913	100848664
128645	9606	8824
128645	9913	505928
128645	10090	436059
128645	10116	498940
128653	10090	332942
128653	10116	297899
128654	9606	149473
128654	9913	516188
128654	10116	500534
128654	7955	541495
128656	10090	545929
128656	10090	100043566
128656	10090	628664
128656	10090	620736
128656	10090	100043645
128656	10090	381937
128656	10090	100043665
128656	10090	100043638
128656	10090	101055864
128656	10090	667570
128656	10090	667378
128656	10116	292572
128659	7955	327355
128660	9606	57026
128660	9913	506308
128660	10090	57028
128660	10116	727679
128660	7955	561030
128660	3702	833646
128660	3702	833635
128660	4530	4336245
128661	9606	8644
128661	9913	506594
128661	9913	527068
128661	9913	782061
128661	9913	785762
128661	9913	782884
128661	9913	282138
128661	9913	100139386
128661	9913	782922
128661	9913	538060
128661	10090	105349
128661	10116	171516
128665	9913	505757
128665	10090	26931
128665	10116	691318
128665	7955	557208
128665	4932	854179
128665	4896	2539379
128665	3702	822199
128665	3702	837906
128666	3702	837843
128666	3702	822287
128669	3702	824475
128670	3702	3768365
128670	4530	9271521
128672	7955	555955
128672	3702	814786
128672	4530	4328423
128673	3702	814900
128673	4530	4333383
128678	7955	564510
128678	3702	840077
128678	4530	4344809
128679	3702	843384
128679	3702	838960
128679	3702	3766786
128679	3702	838976
128679	3702	838966
128679	3702	838970
128679	3702	838967
128679	3702	838968
128679	3702	838979
128679	3702	838969
128679	3702	838977
128682	3702	825358
128682	3702	827952
128682	3702	842770
128682	3702	828506
128682	3702	819271
128683	3702	3770411
128683	4530	9272347
128684	3702	3770064
128684	4530	9267494
128686	3702	828770
128686	3702	835660
128687	3702	828919
128687	3702	829165
128687	4530	4347112
128687	4530	4347113
128689	3702	820117
128689	3702	831766
128691	3702	832253
128691	3702	829490
128692	3702	3770717
128692	4530	4351214
128696	3702	835204
128696	4530	9268114
128697	9606	641372
128699	9606	6522
128699	9913	404084
128699	10090	20535
128699	10116	24780
128699	7955	566075
128699	7955	570716
128699	7227	39147
128699	3702	819821
128701	9606	147166
128704	9606	245915
128705	7955	641569
128708	9606	342909
128710	9913	515992
128710	10090	78609
128710	10116	257643
128711	9606	56180
128711	9913	523578
128711	10090	70380
128711	10116	317312
128711	10116	686087
128711	7955	406678
128711	6239	181060
128714	7227	34808
128717	7955	570453
128717	7955	569858
128717	4530	4327460
128718	10090	544922
128718	10116	291164
128719	7955	368433
128721	7955	558202
128721	7227	35335
128721	4896	2540158
128721	3702	832581
128721	3702	830951
128721	3702	816951
128721	4530	4341685
128721	4530	4346277
128721	4530	4347829
128722	10116	497978
128723	9606	79844
128723	9913	617224
128723	10090	71164
128723	10116	499000
128723	7955	100334198
128726	10090	626415
128726	10090	100040599
128726	10090	102633580
128726	10090	665578
128726	10090	102633470
128726	10090	78672
128726	10090	102633933
128726	10090	102633703
128726	10090	100861668
128726	10090	670593
128726	10090	385024
128726	10090	665858
128726	10116	100911353
128728	9606	139728
128728	9913	614251
128728	10090	93843
128728	10116	29660
128728	7955	567480
128728	4896	2542442
128728	4530	4342456
128728	4530	4334371
128731	9606	163351
128731	9913	513659
128731	10090	634650
128731	10090	626578
128731	10090	100702
128731	10090	236573
128731	10090	17472
128731	10116	305139
128731	7955	570622
128731	7955	100170660
128731	7955	563072
128731	7955	100330518
128732	9606	162972
128732	9913	100298980
128733	9606	645121
128733	9913	618330
128735	7955	562838
128735	3702	819077
128736	7955	664691
128736	7955	664686
128737	9606	388558
128738	10090	622474
128738	10090	27263
128738	10090	236574
128738	10090	545814
128738	10090	622486
128738	10116	292316
128738	10116	499027
128738	10116	690235
128739	9606	644809
128741	7955	562670
128744	9606	375757
128744	9913	616324
128744	10090	72931
128744	10116	499779
128745	9606	650293
128746	9606	22848
128746	10090	269774
128746	10116	500244
128748	9913	518904
128756	9606	728358
128756	9606	1667
128756	9606	1668
128757	9606	2689
128760	7955	751101
128762	9606	10715
128762	9913	615296
128762	10090	93898
128762	10116	290658
128762	7955	568169
128762	6239	189370
128764	10116	24437
128764	7955	321618
128765	10090	102637435
128765	10116	691469
128765	10116	100361579
128770	7955	558896
128770	7955	559237
128772	7955	561722
128772	7955	562040
128773	7955	562625
128773	7955	100034591
128776	7955	563854
128777	7955	564583
128777	7955	790932
128777	7955	100002232
128777	7955	100034467
128777	7955	571877
128777	6239	173493
128778	7955	570411
128779	7227	45467
128779	6239	179225
128780	7955	724017
128783	7955	751719
128784	7955	751747
128784	7955	393511
128787	9606	391004
128790	10090	240067
128790	10116	100360287
128791	9606	10106
128791	9913	506115
128791	10090	52468
128791	7955	321465
128791	4932	850706
128791	4932	850650
128792	9913	507285
128792	10116	84031
128794	9913	532685
128795	9606	25884
128795	9913	533631
128795	10090	69121
128795	10116	308854
128795	7955	563085
128796	9913	537698
128796	7955	100331381
128798	9606	259289
128799	9913	664646
128800	9913	614781
128800	9913	493737
128800	9913	353254
128800	9913	537065
128801	9606	1048
128801	7955	114465
128801	7955	100319064
128805	7227	42426
128805	6239	181777
128806	10090	620292
128806	10116	297846
128806	7955	798019
128807	9606	133558
128807	9913	518808
128807	10090	223825
128807	10116	361902
128810	10116	500028
128810	10116	306994
128811	9606	9332
128811	9913	533844
128811	10090	93671
128811	10116	312701
128812	10090	240095
128812	10116	499400
128813	7955	100000781
128813	7955	555390
128815	9606	3429
128817	9606	752014
128818	10090	433181
128818	10090	77424
128820	3702	821973
128820	4530	4326462
128823	4530	4326123
128823	4530	4328946
128823	4530	9266654
128823	4530	9269674
128823	4530	4348015
128823	4530	4352220
128823	4530	4350389
128823	4530	4345202
128823	4530	9270677
128823	4530	4328941
128823	4530	4328098
128823	4530	4350532
128823	4530	9269204
128823	4530	4351739
128823	4530	9267818
128823	4530	4351082
128823	4530	4340758
128823	4530	4327841
128823	4530	9268622
128823	4530	4327842
128823	4530	9271927
128823	4530	9269799
128823	4530	4338554
128823	4530	4341541
128823	4530	4334935
128823	4530	9267256
128823	4530	4341546
128823	4530	4341547
128823	4530	4335605
128823	4530	9271983
128823	4530	4329024
128823	4530	4346874
128823	4530	4329027
128823	4530	4352246
128823	4530	4329026
128823	4530	4329029
128823	4530	4335604
128823	4530	4340717
128823	4530	4335457
128823	4530	4342015
128823	4530	4337036
128823	4530	4337041
128823	4530	4328099
128823	4530	4337039
128823	4530	4323874
128823	4530	9267983
128823	4530	9266802
128823	4530	4342014
128823	4530	9270343
128823	4530	4328943
128823	4530	9266205
128823	4530	4328942
128823	4530	4328944
128823	4530	4328945
128823	4530	4337035
128823	4530	9267606
128823	4530	4345201
128823	4530	4333292
128823	4530	9271144
128823	4530	4338793
128823	4530	4338794
128823	4530	4343411
128823	4530	4343408
128823	4530	4335486
128823	4530	4351746
128823	4530	4352327
128823	4530	4352326
128823	4530	4340841
128824	4530	4325996
128824	4530	4339390
128824	4530	4334696
128827	4530	4325677
128827	4530	9266271
128828	3702	831888
128828	4530	4325452
128829	4530	4325459
128829	4530	4342254
128829	4530	4328214
128829	4530	9271009
128829	4530	4345250
128829	4530	9270862
128829	4530	9271869
128829	4530	9272715
128829	4530	4345291
128829	4530	4328097
128829	4530	4327109
128829	4530	4336016
128829	4530	9268792
128829	4530	9266571
128829	4530	9267715
128829	4530	4351007
128829	4530	9272260
128829	4530	9266886
128829	4530	4347080
128829	4530	9270638
128829	4530	4338210
128829	4530	9270902
128829	4530	9268178
128829	4530	4341064
128829	4530	9270885
128829	4530	4324009
128829	4530	4343889
128829	4530	9271245
128829	4530	4351546
128829	4530	9272699
128829	4530	4326944
128829	4530	9267768
128829	4530	4348236
128829	4530	9269512
128829	4530	9267777
128829	4530	9269869
128829	4530	4340280
128829	4530	4340237
128829	4530	4331579
128829	4530	9268350
128829	4530	4339943
128829	4530	9268194
128829	4530	4339947
128829	4530	9266274
128829	4530	4339952
128829	4530	4348765
128829	4530	9270662
128829	4530	4350932
128829	4530	9266558
128829	4530	4329081
128829	4530	9268353
128829	4530	4339942
128829	4530	9266937
128832	4530	4324525
128832	4530	4324526
128835	3702	827320
128835	3702	824891
128835	3702	824893
128835	3702	824894
128835	4530	4325185
128835	4530	9267136
128835	4530	4329838
128835	4530	4331387
128835	4530	9267096
128835	4530	9270814
128835	4530	9269064
128835	4530	4347858
128835	4530	9269380
128835	4530	9267875
128835	4530	9269141
128835	4530	4336905
128835	4530	9270396
128835	4530	4326780
128835	4530	4345890
128835	4530	4331351
128835	4530	4352704
128835	4530	4345278
128835	4530	9266936
128835	4530	4340501
128835	4530	4350222
128835	4530	4346569
128835	4530	4333578
128835	4530	4345647
128835	4530	9268008
128835	4530	4326390
128835	4530	4347952
128835	4530	4341585
128835	4530	4328583
128835	4530	4341995
128835	4530	4341169
128835	4530	9267178
128835	4530	4323908
128835	4530	9271881
128835	4530	4329614
128835	4530	4328262
128835	4530	9272099
128835	4530	9269910
128835	4530	9270832
128835	4530	4341742
128835	4530	9267493
128835	4530	9268961
128835	4530	9270189
128835	4530	9270065
128835	4530	4344870
128835	4530	9269211
128835	4530	9266837
128835	4530	4341118
128835	4530	9266081
128835	4530	9270762
128835	4530	4342178
128835	4530	9266611
128835	4530	4339360
128835	4530	4325938
128835	4530	4326063
128835	4530	4326519
128835	4530	4326518
128835	4530	4326050
128835	4530	4326520
128835	4530	4325834
128835	4530	4326051
128835	4530	4325832
128835	4530	4326064
128835	4530	4325830
128835	4530	4326065
128835	4530	4325831
128835	4530	4325836
128835	4530	4338611
128835	4530	4326062
128835	4530	9270220
128835	4530	9267126
128835	4530	4342442
128835	4530	9268755
128835	4530	4347479
128835	4530	9268345
128835	4530	4339690
128835	4530	4347492
128835	4530	4347494
128835	4530	4340057
128835	4530	4347498
128835	4530	4336173
128835	4530	4347513
128835	4530	9271594
128835	4530	4331980
128835	4530	4348510
128835	4530	4339668
128835	4530	4350644
128835	4530	4350650
128835	4530	4340082
128835	4530	4325855
128835	4530	4350664
128835	4530	9270886
128835	4530	4343096
128835	4530	4328015
128835	4530	4332073
128835	4530	4339438
128835	4530	4342053
128835	4530	4333947
128835	4530	9269474
128835	4530	4335970
128835	4530	4349137
128835	4530	9267019
128836	3702	820018
128836	4530	4325189
128836	4530	4337927
128838	9606	81876
128838	9913	540685
128838	10090	76308
128838	10116	102555167
128838	10116	100126191
128838	7955	394117
128841	3702	835400
128841	4530	4324648
128842	4530	4327181
128842	4530	4327183
128843	4530	4325885
128843	4530	4338155
128845	3702	836534
128845	4530	4327220
128845	4530	4339635
128845	4530	4326851
128847	4530	4325115
128847	4530	9270784
128847	4530	4352202
128847	4530	4348157
128847	4530	4341916
128847	4530	9267061
128847	4530	4350057
128847	4530	4350060
128847	4530	4350067
128847	4530	4329870
128847	4530	4338364
128847	4530	4351373
128847	4530	4326422
128847	4530	4326532
128847	4530	4346750
128847	4530	4326533
128847	4530	4341646
128847	4530	4350068
128848	3702	840039
128848	4530	4325122
128848	4530	9267114
128848	4530	4340148
128848	4530	4342823
128849	3702	826589
128849	4530	4324378
128849	4530	4348759
128849	4530	4331618
128852	4530	4326268
128852	4530	9271972
128852	4530	4342373
128852	4530	4351044
128852	4530	4345407
128852	4530	9268734
128852	4530	4340226
128852	4530	4345409
128852	4530	4350709
128852	4530	4345465
128852	4530	4350204
128852	4530	4345466
128852	4530	4352543
128852	4530	9270276
128852	4530	4344910
128852	4530	4345557
128852	4530	4345556
128852	4530	4351960
128852	4530	9267585
128852	4530	4346840
128852	4530	4344767
128852	4530	4348009
128852	4530	9270064
128852	4530	9269960
128852	4530	4352233
128852	4530	4346839
128852	4530	4350705
128852	4530	4348038
128852	4530	4346183
128852	4530	4346181
128852	4530	4352507
128852	4530	4350902
128852	4530	4345058
128852	4530	4347586
128852	4530	4347587
128852	4530	4340777
128852	4530	4350227
128852	4530	4348469
128852	4530	4347433
128852	4530	4339112
128852	4530	4348045
128852	4530	4324092
128852	4530	4350103
128852	4530	4348470
128852	4530	4351145
128852	4530	9271293
128852	4530	4350117
128852	4530	4339113
128852	4530	4350112
128852	4530	4349442
128852	4530	4343809
128852	4530	4350156
128852	4530	4350154
128852	4530	4350158
128852	4530	4352540
128852	4530	4350249
128852	4530	4350251
128852	4530	4351961
128852	4530	4350708
128852	4530	4350809
128852	4530	4350815
128852	4530	4350813
128852	4530	4350814
128852	4530	4344768
128852	4530	4350889
128852	4530	4348044
128852	4530	4352542
128852	4530	4350891
128852	4530	4350510
128852	4530	4351153
128852	4530	4350851
128852	4530	4338632
128852	4530	4350776
128852	4530	9266389
128852	4530	4350850
128852	4530	4351036
128852	4530	4340753
128852	4530	4351024
128852	4530	4351038
128852	4530	4351041
128852	4530	4326269
128852	4530	4351132
128852	4530	4350879
128852	4530	4350888
128852	4530	4350886
128852	4530	4351144
128852	4530	4351054
128852	4530	9270418
128852	4530	4351143
128852	4530	4350120
128852	4530	4347381
128852	4530	4346575
128852	4530	4342596
128852	4530	4348062
128852	4530	4350733
128852	4530	4350109
128852	4530	4350121
128852	4530	4350133
128852	4530	4350124
128852	4530	4350132
128852	4530	4350125
128852	4530	9267892
128852	4530	4350127
128852	4530	4347382
128852	4530	4350131
128852	4530	9272257
128852	4530	4350996
128852	4530	4335194
128852	4530	4350130
128852	4530	4350126
128852	4530	4351148
128852	4530	4352255
128852	4530	4351855
128852	4530	4344454
128852	4530	4351953
128852	4530	4328990
128852	4530	4351983
128852	4530	9272227
128852	4530	4344922
128852	4530	4352347
128852	4530	4352476
128852	4530	4352475
128852	4530	4344769
128852	4530	4326844
128852	4530	4340191
128852	4530	4339959
128852	4530	4340110
128852	4530	4340778
128852	4530	4340190
128852	4530	4340779
128852	4530	4345014
128852	4530	9268881
128852	4530	4352196
128852	4530	4329096
128852	4530	9272195
128852	4530	9270671
128852	4530	4329040
128852	4530	9268286
128852	4530	9270039
128852	4530	9269150
128852	4530	4341183
128852	4530	9271586
128852	4530	9270434
128852	4530	4351133
128852	4530	4351984
128852	4530	4338187
128852	4530	4344770
128852	4530	4323952
128852	4530	4351886
128852	4530	4334963
128852	4530	4352270
128852	4530	4345108
128852	4530	4345107
128852	4530	4340920
128852	4530	4326180
128852	4530	4336576
128852	4530	4345608
128852	4530	4351134
128852	4530	9270570
128852	4530	4351150
128852	4530	9271782
128852	4530	4352506
128852	4530	4335162
128856	4530	4327759
128856	4530	9272446
128858	4530	4326470
128858	4530	9269817
128858	4530	9266659
128858	4530	9269149
128858	4530	4351732
128858	4530	4348043
128858	4530	4351887
128858	4530	9270308
128858	4530	4345348
128858	4530	4348341
128858	4530	4348342
128858	4530	4350925
128858	4530	4351733
128858	4530	4351824
128858	4530	4351820
128858	4530	4326278
128858	4530	4326471
128858	4530	4337778
128858	4530	4333054
128858	4530	4335407
128860	4530	4326023
128860	4530	4346196
128860	4530	9271308
128860	4530	4346206
128860	4530	4346203
128860	4530	4338629
128860	4530	4348035
128860	4530	4348039
128860	4530	4326025
128860	4530	4326024
128860	4530	4334785
128860	4530	4329108
128860	4530	4334783
128860	4530	4334784
128860	4530	9268533
128860	4530	4338627
128863	4530	4325705
128863	4530	4340487
128864	4530	4325718
128864	4530	4326189
128864	4530	9272276
128864	4530	4350282
128864	4530	4341165
128864	4530	4325433
128864	4530	4335385
128864	4530	4348600
128864	4530	4344814
128864	4530	4346704
128864	4530	4346703
128865	4530	4324536
128865	4530	9267797
128866	3702	821333
128866	3702	821332
128866	4530	4324050
128867	4530	4323956
128867	4530	9266660
128867	4530	9266340
128867	4530	4337760
128868	3702	819059
128868	4530	4323939
128870	4530	4324690
128870	4530	4345786
128870	4530	4345988
128870	4530	4345985
128870	4530	4345986
128870	4530	4329721
128870	4530	4347208
128870	4530	4341117
128870	4530	4351736
128870	4530	4329723
128870	4530	4329722
128870	4530	4341447
128870	4530	4329730
128872	4530	4327679
128872	4530	9269440
128874	7227	317849
128874	3702	831074
128874	3702	829100
128876	4530	4325950
128876	4530	4342935
128876	4530	4342936
128876	4530	4352502
128876	4530	4342937
128876	4530	4325955
128876	4530	4342938
128876	4530	4324421
128876	4530	4325951
128876	4530	4325952
128876	4530	4325953
128876	4530	4335173
128876	4530	4325954
128876	4530	4335172
128876	4530	4325957
128876	4530	9266343
128876	4530	4325963
128876	4530	4335171
128876	4530	4341085
128876	4530	4324422
128877	3702	820722
128877	4530	4326635
128878	4530	4326683
128878	4530	9267508
128879	4530	4326663
128879	4530	9271449
128879	4530	9267499
128880	4530	4326575
128880	4530	4347210
128880	4530	9271434
128880	4530	4351587
128880	4530	4349423
128880	4530	9271925
128880	4530	4342891
128880	4530	4342893
128880	4530	4329691
128880	4530	4337624
128881	3702	827378
128881	4530	4326586
128882	3702	832374
128882	4530	4326563
128882	4530	4339699
128883	4530	4326245
128883	4530	9271501
128886	4530	4326318
128886	4530	4339624
128888	4530	4325520
128888	4530	4339587
128889	3702	827777
128889	4530	4324389
128889	4530	9269693
128890	3702	832033
128890	4530	4324399
128891	4530	4327943
128891	4530	9272595
128894	3702	832631
128894	4530	4324695
128896	3702	822463
128896	3702	822465
128896	3702	822468
128896	3702	822467
128896	3702	822471
128896	4530	4324720
128902	4530	4325506
128902	4530	4338062
128902	4530	4342716
128902	4530	4328180
128902	4530	4352075
128902	4530	4348246
128902	4530	9266911
128903	3702	844250
128903	4530	4325594
128903	4530	4329480
128903	4530	9270665
128903	4530	4329076
128904	4530	4324610
128904	4530	4338846
128904	4530	4324611
128905	3702	832867
128905	4530	4324711
128906	3702	816138
128906	4530	4327892
128908	3702	825825
128908	4530	4325867
128911	4530	4324802
128911	4530	4324803
128913	10116	102549158
128913	7955	619253
128913	3702	830501
128913	4530	4324745
128916	9606	84696
128916	9913	510774
128916	10116	313917
128916	4932	855250
128916	3702	840335
128916	4530	4338886
128916	4530	4324939
128917	4530	4324951
128917	4530	9270493
128918	3702	815861
128918	4530	4324954
128918	4530	4350405
128918	4530	4352466
128918	4530	9270592
128920	9606	6799
128922	4530	4325002
128922	4530	4338838
128924	4530	4325030
128924	4530	4342208
128926	4530	4325044
128926	4530	9270232
128927	4530	4324978
128927	4530	4329871
128929	3702	842840
128929	4530	4327739
128930	4530	4327744
128930	4530	4346122
128932	4530	4326948
128932	4530	4338560
128932	4530	4338556
128932	4530	4338558
128933	3702	819084
128933	3702	839303
128933	4530	4326818
128933	4530	4338566
128936	3702	822282
128936	4530	4326796
128937	9606	80201
128937	9913	614824
128937	10090	216019
128937	7955	321224
128937	4530	4338010
128937	4530	4343113
128938	3702	840240
128938	3702	838898
128940	7955	100332549
128940	4530	4324552
128943	3702	818281
128943	3702	843097
128944	3702	834799
128944	3702	834798
128944	4530	4328009
128944	4530	4339861
128946	7227	43319
128946	6239	181344
128946	3702	843917
128946	3702	838598
128946	3702	829654
128946	4530	4331272
128947	4530	4328137
128950	4530	4328205
128950	4530	4346672
128951	3702	836563
128951	4530	4328227
128952	3702	844240
128952	4530	4328243
128952	4530	9268105
128954	4530	4328388
128954	4530	4348858
128954	4530	4349186
128954	4530	4348859
128954	4530	4348855
128954	4530	4348862
128954	4530	4348863
128954	4530	4345121
128957	10116	498881
128957	3702	838199
128957	3702	844291
128957	4530	4328446
128957	4530	4341782
128958	3702	828700
128958	3702	835826
128958	4530	4328473
128960	4530	4328566
128960	4530	4328568
128961	3702	822739
128961	4530	4328574
128961	4530	4341592
128961	4530	4345894
128962	4530	4328641
128962	4530	9269603
128964	3702	829381
128964	3702	844364
128964	3702	832620
128964	3702	831013
128964	4530	4328673
128966	4530	4328765
128966	4530	9269320
128968	4530	4328899
128968	4530	9269034
128969	3702	3766712
128969	3702	842564
128969	3702	842594
128969	3702	10723105
128969	3702	842646
128969	3702	10723135
128969	3702	842766
128969	3702	831526
128969	3702	842565
128969	3702	834119
128969	3702	820923
128969	3702	837169
128969	3702	842570
128969	3702	842556
128969	3702	842639
128969	3702	842592
128969	3702	842619
128969	3702	842610
128969	3702	842611
128969	3702	842617
128969	3702	837784
128969	3702	842628
128969	3702	842667
128969	3702	828787
128969	3702	821001
128969	3702	842714
128969	3702	837818
128969	3702	821818
128969	3702	837825
128969	3702	842638
128969	4530	4348998
128969	4530	4324839
128969	4530	4347786
128969	4530	4348688
128969	4530	4345470
128969	4530	9270310
128969	4530	4351125
128969	4530	9268591
128969	4530	4351047
128969	4530	9267548
128969	4530	6450133
128969	4530	9268263
128969	4530	4348036
128969	4530	4346380
128969	4530	9268234
128969	4530	9272526
128969	4530	9268746
128969	4530	9266637
128969	4530	4346424
128969	4530	9267828
128969	4530	4343065
128969	4530	4351281
128969	4530	9268515
128969	4530	4350005
128969	4530	9268314
128969	4530	4329302
128969	4530	9271016
128969	4530	9271155
128969	4530	4348997
128969	4530	4349007
128969	4530	4344477
128969	4530	4349026
128969	4530	9266167
128969	4530	4345067
128969	4530	9272629
128969	4530	4348985
128969	4530	4349029
128969	4530	4344460
128969	4530	4349039
128969	4530	4335550
128969	4530	9270372
128969	4530	9267005
128969	4530	9268267
128969	4530	9266181
128969	4530	9268298
128969	4530	9270829
128969	4530	9272315
128969	4530	9272237
128969	4530	4341047
128969	4530	4340139
128969	4530	4348260
128969	4530	9268273
128969	4530	9268778
128969	4530	4328905
128969	4530	4343439
128969	4530	4344561
128969	4530	4336771
128969	4530	9268962
128969	4530	9271221
128969	4530	4344601
128969	4530	9271900
128969	4530	9269803
128969	4530	9272672
128969	4530	9267922
128969	4530	9269445
128969	4530	4352889
128969	4530	4346431
128969	4530	4346434
128969	4530	4329398
128969	4530	4352713
128969	4530	4352715
128969	4530	4352883
128969	4530	4329395
128969	4530	4329393
128969	4530	9269313
128969	4530	4333724
128969	4530	4333720
128969	4530	4329399
128969	4530	9271584
128969	4530	4333722
128969	4530	4333725
128969	4530	4333723
128970	4530	4328923
128970	4530	9268197
128973	4530	4329001
128973	4530	9267083
128974	4530	4329033
128974	4530	9269168
128974	4530	9271532
128974	4530	4338396
128975	4530	4329112
128975	4530	9271609
128977	4530	4329232
128977	4530	4336830
128980	3702	815304
128980	4530	4329310
128981	3702	2745987
128981	4530	4329334
128982	9606	6210
128982	9913	619131
128982	10090	267019
128982	10116	117053
128982	7955	336764
128982	7227	36142
128982	7227	44150
128982	6239	175338
128982	4932	853249
128982	4932	851082
128982	4896	2541838
128982	4896	2541977
128982	3702	818544
128983	4530	4329368
128983	4530	4349826
128983	4530	9272412
128986	4530	4329459
128986	4530	9268702
128988	4530	4329516
128988	4530	9267281
128991	3702	841739
128991	3702	837487
128991	3702	842146
128991	4530	4329683
128991	4530	4344491
128993	4530	4330793
128993	4530	9269620
128993	4530	4345870
128994	4530	4329771
128994	4530	4330621
128998	4530	4329877
128998	4530	4329930
128999	3702	835897
128999	4530	4329958
129000	3702	844425
129000	4530	4329961
129001	3702	831382
129001	3702	827618
129001	4530	4330030
129002	4530	4330045
129002	4530	4336419
129003	4530	4330080
129003	4530	4336452
129004	3702	832545
129004	4530	4330090
129005	4530	4330106
129005	4530	4336483
129007	4530	4330337
129007	4530	9272089
129007	4530	4331436
129009	3702	820321
129009	3702	838551
129009	3702	830317
129009	3702	830316
129009	3702	833781
129009	3702	821753
129009	3702	836775
129009	3702	815891
129009	4530	4330542
129009	4530	9267163
129009	4530	4340632
129009	4530	4350224
129009	4530	9266264
129009	4530	9269912
129009	4530	9272356
129009	4530	4350232
129009	4530	9266985
129010	3702	827277
129010	4530	4330570
129012	4530	4330611
129012	4530	4340729
129013	3702	833073
129013	3702	841918
129013	4530	4330616
129014	7955	100333071
129014	3702	839026
129014	3702	843353
129014	3702	842291
129014	4530	4330680
129014	4530	4340616
129015	3702	844415
129015	3702	826630
129015	4530	4330713
129015	4530	4340558
129016	7955	324655
129016	3702	839226
129016	3702	843303
129016	4530	4330720
129018	4530	4330943
129019	3702	835854
129019	4530	4330945
129020	9606	6165
129020	9913	506768
129020	10090	57808
129020	10116	57809
129020	10116	100359498
129020	7955	436760
129020	7227	40654
129020	6239	174166
129020	4932	854409
129020	4932	855960
129020	4896	3361295
129020	4896	2539518
129020	3702	824741
129020	3702	837218
129020	3702	840799
129020	3702	843767
129020	4530	4330946
129020	4530	4339572
129026	7955	558034
129026	7227	32786
129026	6239	3565273
129026	3702	821924
129026	4530	4331090
129028	3702	842673
129028	4530	4331193
129028	4530	4342150
129029	4530	4331269
129029	4530	4347753
129029	4530	9268831
129032	3702	816792
129032	3702	843557
129032	4530	4331382
129033	7955	100148604
129033	4896	2540043
129033	3702	828390
129033	3702	826799
129033	4530	4331448
129034	4530	4331639
129035	3702	818489
129035	3702	818488
129035	4530	4331643
129036	3702	839306
129036	3702	837799
129036	4530	4331654
129037	4530	4331684
129037	4530	9272725
129038	3702	821813
129038	4530	4331689
129039	4530	4331759
129039	4530	4348590
129042	6239	172620
129042	3702	820638
129042	4530	4331839
129046	3702	829918
129046	3702	816826
129046	4530	4331984
129048	4530	4332059
129048	4530	4340218
129048	4530	4334141
129050	3702	10723064
129050	3702	839094
129050	3702	839084
129050	3702	839088
129050	3702	839102
129050	4530	4332110
129054	3702	10723034
129054	4530	4332214
129059	7955	393732
129059	7227	326255
129059	3702	831929
129059	4530	4332327
129061	4896	2539459
129061	4530	4332383
129062	4530	4332385
129062	4530	9269673
129066	4530	4332584
129066	4530	9271800
129069	4530	4332599
129069	4530	9269659
129071	3702	827310
129071	4530	4332629
129072	3702	839349
129072	4530	4332665
129074	4530	4332726
129074	4530	4343086
129076	4530	4332778
129076	4530	9270706
129076	4530	4338459
129079	4530	4332816
129079	4530	4344243
129081	4530	4332951
129081	4530	9270360
129082	4530	4332963
129082	4530	4345263
129082	4530	4335375
129082	4530	4340711
129082	4530	9272273
129082	4530	4341086
129082	4530	4348294
129082	4530	4335122
129082	4530	4335669
129082	4530	4344745
129082	4530	4345730
129082	4530	4343355
129082	4530	4350106
